location,temperature,humidity,wind_speed,rainfall,crowd_density,time_of_day,disruption,timestamp
"Colombo,LK",31.13,67,4.89,0.0,4.63,morning,0,2025-09-14T10:12:57.116124
"Colombo,LK",31.13,67,4.89,0.0,4.35,morning,0,2025-09-14T10:12:59.657175
"Colombo,LK",31.13,67,4.89,0.0,2.19,morning,0,2025-09-14T10:13:02.262434
"Colombo,LK",31.13,67,4.89,0.0,5.21,morning,1,2025-09-14T10:13:04.811111
"Colombo,LK",31.13,67,4.89,0.0,3.7,morning,0,2025-09-14T10:13:07.355513
"Colombo,LK",31.13,67,4.89,0.0,4.98,morning,0,2025-09-14T10:13:10.222676
"Colombo,LK",31.13,67,4.89,0.0,0.94,morning,0,2025-09-14T10:13:12.955831
"Colombo,LK",31.13,67,4.89,0.0,0.97,morning,0,2025-09-14T10:13:15.647100
"Colombo,LK",31.13,67,4.89,0.0,4.95,morning,0,2025-09-14T10:13:18.482478
"Malabe,LK",31.09,67,1.34,0.0,3.68,morning,0,2025-09-14T10:13:21.050116
"Malabe,LK",31.09,67,1.34,0.0,2.82,morning,0,2025-09-14T10:13:23.648373
"Malabe,LK",31.09,67,1.34,0.0,1.18,morning,0,2025-09-14T10:13:26.357648
"Malabe,LK",31.09,67,1.34,0.0,4.58,morning,0,2025-09-14T10:13:28.952670
"Malabe,LK",31.09,67,1.34,0.0,2.66,morning,0,2025-09-14T10:13:31.482555
"Malabe,LK",31.09,67,1.34,0.0,4.67,morning,0,2025-09-14T10:13:37.127420
"Malabe,LK",31.09,67,1.34,0.0,3.38,morning,0,2025-09-14T10:13:40.298134
"Malabe,LK",31.09,67,1.34,0.0,2.2,morning,0,2025-09-14T10:13:42.896488
"Malabe,LK",31.09,67,1.34,0.0,2.33,morning,0,2025-09-14T10:13:45.443091
"Malabe,LK",31.09,67,1.34,0.0,2.16,morning,0,2025-09-14T10:13:48.686805
"Kandy,LK",27.89,59,3.48,0.0,4.49,morning,0,2025-09-14T10:13:52.235806
"Kandy,LK",27.89,59,3.48,0.0,1.04,morning,0,2025-09-14T10:13:55.107769
"Kandy,LK",27.89,59,3.48,0.0,4.33,morning,0,2025-09-14T10:13:57.662807
"Kandy,LK",27.89,59,3.48,0.0,1.51,morning,0,2025-09-14T10:14:01.941449
"Kandy,LK",27.89,59,3.48,0.0,4.59,morning,0,2025-09-14T10:14:05.136638
"Kandy,LK",27.89,59,3.48,0.0,5.01,morning,1,2025-09-14T10:14:07.937119
"Kandy,LK",27.89,59,3.48,0.0,3.31,morning,0,2025-09-14T10:14:11.613067
"Kandy,LK",27.89,59,3.48,0.0,2.33,morning,0,2025-09-14T10:14:15.101005
"Kandy,LK",27.89,59,3.48,0.0,1.28,morning,0,2025-09-14T10:14:17.664419
"Kandy,LK",27.89,59,3.48,0.0,0.95,morning,0,2025-09-14T10:14:20.360652
"Galle,LK",28.41,78,6.24,0.0,2.71,morning,0,2025-09-14T10:14:23.185513
"Galle,LK",28.41,78,6.24,0.0,1.42,morning,0,2025-09-14T10:14:25.795271
"Galle,LK",28.41,78,6.24,0.0,4.31,morning,0,2025-09-14T10:14:28.365765
"Galle,LK",28.41,78,6.24,0.0,3.4,morning,0,2025-09-14T10:14:30.896716
"Galle,LK",28.41,78,6.24,0.0,3.98,morning,0,2025-09-14T10:14:36.468306
"Galle,LK",28.41,78,6.24,0.0,4.22,morning,0,2025-09-14T10:14:39.134082
"Galle,LK",28.41,78,6.24,0.0,3.18,morning,0,2025-09-14T10:14:42.273395
"Galle,LK",28.41,78,6.24,0.0,5.38,morning,1,2025-09-14T10:14:48.497486
"Galle,LK",28.41,78,6.24,0.0,1.2,morning,0,2025-09-14T10:14:51.053173
"Galle,LK",28.41,78,6.24,0.0,2.97,morning,0,2025-09-14T10:14:53.688815
"Jaffna,LK",28.89,74,7.57,0.0,0.66,morning,0,2025-09-14T10:14:56.269008
"Jaffna,LK",28.89,74,7.57,0.0,1.02,morning,0,2025-09-14T10:14:59.254822
"Jaffna,LK",28.89,74,7.57,0.0,3.86,morning,0,2025-09-14T10:15:01.764228
"Jaffna,LK",28.89,74,7.57,0.0,3.72,morning,0,2025-09-14T10:15:04.038988
"Jaffna,LK",28.89,74,7.57,0.0,3.32,morning,0,2025-09-14T10:15:07.353482
"Jaffna,LK",28.89,74,7.57,0.0,5.08,morning,1,2025-09-14T10:15:09.629111
"Jaffna,LK",28.89,74,7.57,0.0,1.78,morning,0,2025-09-14T10:15:11.873221
"Jaffna,LK",28.89,74,7.57,0.0,3.82,morning,0,2025-09-14T10:15:14.143849
"Jaffna,LK",28.89,74,7.57,0.0,1.27,morning,0,2025-09-14T10:15:16.359643
"Jaffna,LK",28.89,74,7.57,0.0,0.72,morning,0,2025-09-14T10:15:18.572149
"Anuradhapura,LK",32.06,50,7.1,0.0,2.18,morning,0,2025-09-14T10:15:20.800615
"Anuradhapura,LK",32.06,50,7.1,0.0,4.42,morning,0,2025-09-14T10:15:23.002681
"Anuradhapura,LK",32.06,50,7.1,0.0,2.35,morning,0,2025-09-14T10:15:25.227235
"Anuradhapura,LK",32.06,50,7.1,0.0,3.6,morning,0,2025-09-14T10:15:27.470791
"Anuradhapura,LK",32.06,50,7.1,0.0,2.28,morning,0,2025-09-14T10:15:29.664961
"Anuradhapura,LK",32.06,50,7.1,0.0,4.32,morning,0,2025-09-14T10:15:31.887303
"Anuradhapura,LK",32.06,50,7.1,0.0,3.22,morning,0,2025-09-14T10:15:34.111217
"Anuradhapura,LK",32.06,50,7.1,0.0,4.32,morning,0,2025-09-14T10:15:36.288681
"Anuradhapura,LK",32.06,50,7.1,0.0,5.4,morning,1,2025-09-14T10:15:38.483345
"Anuradhapura,LK",32.06,50,7.1,0.0,4.83,morning,0,2025-09-14T10:15:40.707158
"Nuwara Eliya,LK",18.89,59,3.09,0.0,1.75,morning,0,2025-09-14T10:15:42.913230
"Nuwara Eliya,LK",18.89,59,3.09,0.0,1.43,morning,0,2025-09-14T10:15:45.104145
"Nuwara Eliya,LK",18.89,59,3.09,0.0,2.03,morning,0,2025-09-14T10:15:47.282998
"Nuwara Eliya,LK",18.89,59,3.09,0.0,4.63,morning,0,2025-09-14T10:15:49.489252
"Nuwara Eliya,LK",18.89,59,3.09,0.0,2.3,morning,0,2025-09-14T10:15:51.719331
"Nuwara Eliya,LK",18.89,59,3.09,0.0,3.72,morning,0,2025-09-14T10:15:53.918138
"Nuwara Eliya,LK",18.89,59,3.09,0.0,5.15,morning,1,2025-09-14T10:15:56.131540
"Nuwara Eliya,LK",18.89,59,3.09,0.0,2.14,morning,0,2025-09-14T10:15:58.368003
"Nuwara Eliya,LK",18.89,59,3.09,0.0,2.25,morning,0,2025-09-14T10:16:00.609247
"Nuwara Eliya,LK",18.89,59,3.09,0.0,5.21,morning,1,2025-09-14T10:16:02.871032
"Nawalapitiya,LK",26.25,62,2.69,0.0,1.01,morning,0,2025-09-14T10:16:05.378363
"Nawalapitiya,LK",26.25,62,2.69,0.0,0.81,morning,0,2025-09-14T10:16:07.927273
"Nawalapitiya,LK",26.25,62,2.69,0.0,3.17,morning,0,2025-09-14T10:16:10.464872
"Nawalapitiya,LK",26.25,62,2.69,0.0,3.77,morning,0,2025-09-14T10:16:12.994398
"Nawalapitiya,LK",26.25,62,2.69,0.0,4.69,morning,0,2025-09-14T10:16:15.539090
"Nawalapitiya,LK",26.25,62,2.69,0.0,4.53,morning,0,2025-09-14T10:16:18.073587
"Nawalapitiya,LK",26.25,62,2.69,0.0,3.51,morning,0,2025-09-14T10:16:20.589646
"Nawalapitiya,LK",26.25,62,2.69,0.0,0.83,morning,0,2025-09-14T10:16:23.107876
"Nawalapitiya,LK",26.25,62,2.69,0.0,5.19,morning,1,2025-09-14T10:16:25.611983
"Nawalapitiya,LK",26.25,62,2.69,0.0,4.76,morning,0,2025-09-14T10:16:28.126292
"Hatton,LK",23.25,64,3.71,0.0,5.14,morning,1,2025-09-14T10:16:31.267984
"Hatton,LK",23.25,64,3.71,0.0,1.87,morning,0,2025-09-14T10:16:34.778863
"Hatton,LK",23.25,64,3.71,0.0,1.17,morning,0,2025-09-14T10:16:37.297747
"Hatton,LK",23.25,64,3.71,0.0,1.32,morning,0,2025-09-14T10:16:39.787490
"Hatton,LK",23.25,64,3.71,0.0,3.26,morning,0,2025-09-14T10:16:42.273016
"Hatton,LK",23.25,64,3.71,0.0,2.31,morning,0,2025-09-14T10:16:44.791913
"Hatton,LK",23.25,64,3.71,0.0,4.92,morning,0,2025-09-14T10:16:47.306607
"Hatton,LK",23.25,64,3.71,0.0,5.42,morning,1,2025-09-14T10:16:49.822183
"Hatton,LK",23.25,64,3.71,0.0,4.25,morning,0,2025-09-14T10:16:52.378604
"Hatton,LK",23.25,64,3.71,0.0,1.84,morning,0,2025-09-14T10:16:54.914251
"Colombo,LK",31.13,64,4.89,0.0,3.52,morning,0,2025-09-14T10:36:35.602225
"Colombo,LK",31.13,64,4.89,0.0,4.8,morning,0,2025-09-14T10:36:37.908642
"Colombo,LK",31.13,64,4.89,0.0,5.34,morning,1,2025-09-14T10:36:40.160139
"Colombo,LK",31.13,64,4.89,0.0,3.14,morning,0,2025-09-14T10:36:42.537778
"Colombo,LK",31.13,64,4.89,0.0,0.96,morning,0,2025-09-14T10:36:44.833107
"Colombo,LK",31.13,64,4.89,0.0,4.26,morning,0,2025-09-14T10:36:47.189506
"Colombo,LK",31.13,64,4.89,0.0,2.18,morning,0,2025-09-14T10:36:49.861340
"Colombo,LK",31.13,64,4.89,0.0,2.78,morning,0,2025-09-14T10:36:52.064844
"Colombo,LK",31.13,64,4.89,0.0,2.44,morning,0,2025-09-14T10:36:54.361579
"Colombo,LK",31.13,64,4.89,0.0,3.83,morning,0,2025-09-14T10:36:56.614751
"Malabe,LK",31.09,63,2.68,0.0,5.23,morning,1,2025-09-14T10:36:58.944198
"Malabe,LK",31.09,63,2.68,0.0,3.37,morning,0,2025-09-14T10:37:01.170598
"Malabe,LK",31.09,63,2.68,0.0,4.56,morning,0,2025-09-14T10:37:03.392726
"Malabe,LK",31.09,63,2.68,0.0,4.05,morning,0,2025-09-14T10:37:05.760500
"Malabe,LK",31.09,63,2.68,0.0,4.29,morning,0,2025-09-14T10:37:08.034605
"Malabe,LK",31.09,63,2.68,0.0,4.96,morning,0,2025-09-14T10:37:10.347273
"Malabe,LK",31.09,63,2.68,0.0,3.07,morning,0,2025-09-14T10:37:12.594927
"Malabe,LK",31.09,63,2.68,0.0,1.01,morning,0,2025-09-14T10:37:14.857217
"Malabe,LK",31.09,63,2.68,0.0,3.18,morning,0,2025-09-14T10:37:17.088606
"Malabe,LK",31.09,63,2.68,0.0,4.94,morning,0,2025-09-14T10:37:19.311139
"Kandy,LK",27.89,59,3.48,0.0,3.01,morning,0,2025-09-14T10:37:21.709074
"Kandy,LK",27.89,59,3.48,0.0,0.61,morning,0,2025-09-14T10:37:23.939834
"Kandy,LK",27.89,59,3.48,0.0,1.02,morning,0,2025-09-14T10:37:26.198339
"Kandy,LK",27.89,59,3.48,0.0,1.45,morning,0,2025-09-14T10:37:28.485821
"Kandy,LK",27.89,59,3.48,0.0,3.15,morning,0,2025-09-14T10:37:30.713416
"Kandy,LK",27.89,59,3.48,0.0,1.85,morning,0,2025-09-14T10:37:32.947942
"Kandy,LK",27.89,59,3.48,0.0,0.61,morning,0,2025-09-14T10:37:35.202654
"Kandy,LK",27.89,59,3.48,0.0,4.32,morning,0,2025-09-14T10:37:37.483738
"Kandy,LK",27.89,59,3.48,0.0,1.27,morning,0,2025-09-14T10:37:39.711819
"Kandy,LK",27.89,59,3.48,0.0,3.83,morning,0,2025-09-14T10:37:41.935672
"Galle,LK",28.45,77,6.24,0.0,2.5,morning,0,2025-09-14T10:37:44.229149
"Galle,LK",28.45,77,6.24,0.0,2.34,morning,0,2025-09-14T10:37:46.436835
"Galle,LK",28.45,77,6.24,0.0,1.91,morning,0,2025-09-14T10:37:48.686996
"Galle,LK",28.45,77,6.24,0.0,0.77,morning,0,2025-09-14T10:37:51.201208
"Galle,LK",28.45,77,6.24,0.0,1.14,morning,0,2025-09-14T10:37:53.477443
"Galle,LK",28.45,77,6.24,0.0,0.65,morning,0,2025-09-14T10:37:55.724407
"Galle,LK",28.45,77,6.24,0.0,3.18,morning,0,2025-09-14T10:37:58.107513
"Galle,LK",28.45,77,6.24,0.0,5.39,morning,1,2025-09-14T10:38:00.395572
"Galle,LK",28.45,77,6.24,0.0,3.07,morning,0,2025-09-14T10:38:02.647605
"Galle,LK",28.45,77,6.24,0.0,5.04,morning,1,2025-09-14T10:38:04.860996
"Jaffna,LK",28.89,74,7.57,0.0,1.95,morning,0,2025-09-14T10:38:07.107125
"Jaffna,LK",28.89,74,7.57,0.0,1.2,morning,0,2025-09-14T10:38:09.369310
"Jaffna,LK",28.89,74,7.57,0.0,1.4,morning,0,2025-09-14T10:38:11.615949
"Jaffna,LK",28.89,74,7.57,0.0,3.46,morning,0,2025-09-14T10:38:13.861501
"Jaffna,LK",28.89,74,7.57,0.0,3.13,morning,0,2025-09-14T10:38:16.106747
"Jaffna,LK",28.89,74,7.57,0.0,1.1,morning,0,2025-09-14T10:38:18.381221
"Jaffna,LK",28.89,74,7.57,0.0,4.78,morning,0,2025-09-14T10:38:20.660522
"Jaffna,LK",28.89,74,7.57,0.0,1.69,morning,0,2025-09-14T10:38:22.904754
"Jaffna,LK",28.89,74,7.57,0.0,3.95,morning,0,2025-09-14T10:38:25.136739
"Jaffna,LK",28.89,74,7.57,0.0,2.55,morning,0,2025-09-14T10:38:27.408143
"Anuradhapura,LK",32.06,50,7.1,0.0,3.26,morning,0,2025-09-14T10:38:29.781056
"Anuradhapura,LK",32.06,50,7.1,0.0,4.51,morning,0,2025-09-14T10:38:32.542242
"Anuradhapura,LK",32.06,50,7.1,0.0,4.62,morning,0,2025-09-14T10:38:34.864028
"Anuradhapura,LK",32.06,50,7.1,0.0,4.23,morning,0,2025-09-14T10:38:37.172996
"Anuradhapura,LK",32.06,50,7.1,0.0,3.37,morning,0,2025-09-14T10:38:39.550843
"Anuradhapura,LK",32.06,50,7.1,0.0,1.48,morning,0,2025-09-14T10:38:41.850777
"Anuradhapura,LK",32.06,50,7.1,0.0,1.72,morning,0,2025-09-14T10:38:44.172618
"Anuradhapura,LK",32.06,50,7.1,0.0,3.57,morning,0,2025-09-14T10:38:46.433140
"Anuradhapura,LK",32.06,50,7.1,0.0,1.89,morning,0,2025-09-14T10:38:48.753666
"Anuradhapura,LK",32.06,50,7.1,0.0,5.32,morning,1,2025-09-14T10:38:51.025542
"Nuwara Eliya,LK",18.87,59,3.09,0.0,5.29,morning,1,2025-09-14T10:38:53.388854
"Nuwara Eliya,LK",18.87,59,3.09,0.0,2.52,morning,0,2025-09-14T10:38:55.767072
"Nuwara Eliya,LK",18.87,59,3.09,0.0,2.6,morning,0,2025-09-14T10:38:57.999585
"Nuwara Eliya,LK",18.87,59,3.09,0.0,2.15,morning,0,2025-09-14T10:39:00.225431
"Nuwara Eliya,LK",18.87,59,3.09,0.0,1.15,morning,0,2025-09-14T10:39:02.438733
"Nuwara Eliya,LK",18.87,59,3.09,0.0,5.35,morning,1,2025-09-14T10:39:04.728773
"Nuwara Eliya,LK",18.87,59,3.09,0.0,5.02,morning,1,2025-09-14T10:39:07.101226
"Nuwara Eliya,LK",18.87,59,3.09,0.0,3.8,morning,0,2025-09-14T10:39:09.339442
"Nuwara Eliya,LK",18.87,59,3.09,0.0,3.12,morning,0,2025-09-14T10:39:11.618827
"Nuwara Eliya,LK",18.87,59,3.09,0.0,5.36,morning,1,2025-09-14T10:39:13.902038
"Nawalapitiya,LK",26.25,62,2.69,0.0,2.64,morning,0,2025-09-14T10:39:16.161269
"Nawalapitiya,LK",26.25,62,2.69,0.0,2.04,morning,0,2025-09-14T10:39:18.407914
"Nawalapitiya,LK",26.25,62,2.69,0.0,5.27,morning,1,2025-09-14T10:39:20.815682
"Nawalapitiya,LK",26.25,62,2.69,0.0,3.22,morning,0,2025-09-14T10:39:23.029743
"Nawalapitiya,LK",26.25,62,2.69,0.0,2.26,morning,0,2025-09-14T10:39:25.302533
"Nawalapitiya,LK",26.25,62,2.69,0.0,3.27,morning,0,2025-09-14T10:39:27.516140
"Nawalapitiya,LK",26.25,62,2.69,0.0,0.86,morning,0,2025-09-14T10:39:29.888033
"Nawalapitiya,LK",26.25,62,2.69,0.0,1.23,morning,0,2025-09-14T10:39:32.200520
"Nawalapitiya,LK",26.25,62,2.69,0.0,1.79,morning,0,2025-09-14T10:39:34.957271
"Nawalapitiya,LK",26.25,62,2.69,0.0,2.33,morning,0,2025-09-14T10:39:37.267843
"Hatton,LK",23.25,64,3.71,0.0,1.3,morning,0,2025-09-14T10:39:39.589631
"Hatton,LK",23.25,64,3.71,0.0,3.59,morning,0,2025-09-14T10:39:42.011122
"Hatton,LK",23.25,64,3.71,0.0,1.9,morning,0,2025-09-14T10:39:44.278740
"Hatton,LK",23.25,64,3.71,0.0,4.55,morning,0,2025-09-14T10:39:46.745441
"Hatton,LK",23.25,64,3.71,0.0,3.71,morning,0,2025-09-14T10:39:49.033523
"Hatton,LK",23.25,64,3.71,0.0,2.94,morning,0,2025-09-14T10:39:51.278336
"Hatton,LK",23.25,64,3.71,0.0,1.9,morning,0,2025-09-14T10:39:53.527841
"Hatton,LK",23.25,64,3.71,0.0,3.12,morning,0,2025-09-14T10:39:55.782036
"Hatton,LK",23.25,64,3.71,0.0,3.43,morning,0,2025-09-14T10:39:58.011740
"Hatton,LK",23.25,64,3.71,0.0,2.3,morning,0,2025-09-14T10:40:00.206204
"Colombo,LK",31.13,65,4.89,0.0,3.8,morning,0,2025-09-14T10:47:52.931125
"Colombo,LK",31.13,65,4.89,0.0,1.38,morning,0,2025-09-14T10:47:55.135017
"Colombo,LK",31.13,65,4.89,0.0,4.39,morning,0,2025-09-14T10:47:57.357157
"Colombo,LK",31.13,65,4.89,0.0,2.81,morning,0,2025-09-14T10:47:59.721393
"Colombo,LK",31.13,65,4.89,0.0,2.39,morning,0,2025-09-14T10:48:03.049852
"Colombo,LK",31.13,65,4.89,0.0,1.48,morning,0,2025-09-14T10:48:05.301271
"Colombo,LK",31.13,65,4.89,0.0,4.22,morning,0,2025-09-14T10:48:07.518433
"Colombo,LK",31.13,65,4.89,0.0,4.43,morning,0,2025-09-14T10:48:09.809851
"Colombo,LK",31.13,65,4.89,0.0,1.39,morning,0,2025-09-14T10:48:12.152383
"Colombo,LK",31.13,65,4.89,0.0,2.41,morning,0,2025-09-14T10:48:14.408156
"Malabe,LK",31.09,66,3.58,0.0,4.28,morning,0,2025-09-14T10:48:16.650242
"Malabe,LK",31.09,66,3.58,0.0,2.74,morning,0,2025-09-14T10:48:18.945188
"Malabe,LK",31.09,66,3.58,0.0,3.03,morning,0,2025-09-14T10:48:21.221538
"Malabe,LK",31.09,66,3.58,0.0,4.59,morning,0,2025-09-14T10:48:23.435660
"Malabe,LK",31.09,66,3.58,0.0,4.57,morning,0,2025-09-14T10:48:25.648582
"Malabe,LK",31.09,66,3.58,0.0,2.24,morning,0,2025-09-14T10:48:27.864102
"Malabe,LK",31.09,66,3.58,0.0,2.7,morning,0,2025-09-14T10:48:30.077774
"Malabe,LK",31.09,66,3.58,0.0,3.56,morning,0,2025-09-14T10:48:32.310777
"Malabe,LK",31.09,66,3.58,0.0,1.69,morning,0,2025-09-14T10:48:34.561989
"Malabe,LK",31.09,66,3.58,0.0,1.03,morning,0,2025-09-14T10:48:36.777422
"Kandy,LK",27.89,59,3.48,0.0,4.59,morning,0,2025-09-14T10:48:39.066379
"Kandy,LK",27.89,59,3.48,0.0,5.0,morning,0,2025-09-14T10:48:41.285751
"Kandy,LK",27.89,59,3.48,0.0,3.47,morning,0,2025-09-14T10:48:43.557929
"Kandy,LK",27.89,59,3.48,0.0,2.05,morning,0,2025-09-14T10:48:45.825225
"Kandy,LK",27.89,59,3.48,0.0,3.16,morning,0,2025-09-14T10:48:48.021973
"Kandy,LK",27.89,59,3.48,0.0,1.94,morning,0,2025-09-14T10:48:50.259014
"Kandy,LK",27.89,59,3.48,0.0,3.72,morning,0,2025-09-14T10:48:52.478583
"Kandy,LK",27.89,59,3.48,0.0,0.97,morning,0,2025-09-14T10:48:54.884631
"Kandy,LK",27.89,59,3.48,0.0,5.26,morning,1,2025-09-14T10:48:57.141041
"Kandy,LK",27.89,59,3.48,0.0,3.62,morning,0,2025-09-14T10:48:59.412100
"Galle,LK",28.45,77,6.24,0.0,1.69,morning,0,2025-09-14T10:49:01.703461
"Galle,LK",28.45,77,6.24,0.0,0.54,morning,0,2025-09-14T10:49:03.987079
"Galle,LK",28.45,77,6.24,0.0,4.12,morning,0,2025-09-14T10:49:06.329041
"Galle,LK",28.45,77,6.24,0.0,5.01,morning,1,2025-09-14T10:49:08.778008
"Galle,LK",28.45,77,6.24,0.0,3.57,morning,0,2025-09-14T10:49:10.993644
"Galle,LK",28.45,77,6.24,0.0,4.39,morning,0,2025-09-14T10:49:13.385433
"Galle,LK",28.45,77,6.24,0.0,4.31,morning,0,2025-09-14T10:49:15.672566
"Galle,LK",28.45,77,6.24,0.0,3.1,morning,0,2025-09-14T10:49:17.895798
"Galle,LK",28.45,77,6.24,0.0,4.2,morning,0,2025-09-14T10:49:20.211427
"Galle,LK",28.45,77,6.24,0.0,4.36,morning,0,2025-09-14T10:49:22.468793
"Jaffna,LK",28.89,74,7.57,0.0,4.17,morning,0,2025-09-14T10:49:24.696701
"Jaffna,LK",28.89,74,7.57,0.0,4.15,morning,0,2025-09-14T10:49:26.910367
"Jaffna,LK",28.89,74,7.57,0.0,1.33,morning,0,2025-09-14T10:49:29.209667
"Jaffna,LK",28.89,74,7.57,0.0,4.55,morning,0,2025-09-14T10:49:31.461404
"Jaffna,LK",28.89,74,7.57,0.0,5.34,morning,1,2025-09-14T10:49:33.718720
"Jaffna,LK",28.89,74,7.57,0.0,4.55,morning,0,2025-09-14T10:49:35.933087
"Jaffna,LK",28.89,74,7.57,0.0,3.83,morning,0,2025-09-14T10:49:38.188340
"Jaffna,LK",28.89,74,7.57,0.0,4.34,morning,0,2025-09-14T10:49:40.416523
"Jaffna,LK",28.89,74,7.57,0.0,1.68,morning,0,2025-09-14T10:49:42.742580
"Jaffna,LK",28.89,74,7.57,0.0,5.07,morning,1,2025-09-14T10:49:45.005899
"Anuradhapura,LK",32.07,50,7.1,0.0,1.46,morning,0,2025-09-14T10:49:47.313770
"Anuradhapura,LK",32.07,50,7.1,0.0,5.5,morning,1,2025-09-14T10:49:49.685751
"Anuradhapura,LK",32.07,50,7.1,0.0,3.09,morning,0,2025-09-14T10:49:52.370701
"Anuradhapura,LK",32.07,50,7.1,0.0,2.81,morning,0,2025-09-14T10:49:54.726474
"Anuradhapura,LK",32.07,50,7.1,0.0,3.21,morning,0,2025-09-14T10:49:57.013422
"Anuradhapura,LK",32.07,50,7.1,0.0,2.3,morning,0,2025-09-14T10:49:59.235667
"Anuradhapura,LK",32.07,50,7.1,0.0,4.1,morning,0,2025-09-14T10:50:01.577540
"Anuradhapura,LK",32.07,50,7.1,0.0,4.41,morning,0,2025-09-14T10:50:03.829551
"Anuradhapura,LK",32.07,50,7.1,0.0,0.55,morning,0,2025-09-14T10:50:06.275624
"Anuradhapura,LK",32.07,50,7.1,0.0,2.04,morning,0,2025-09-14T10:50:08.871725
"Nuwara Eliya,LK",18.94,59,3.09,0.0,1.97,morning,0,2025-09-14T10:50:11.209516
"Nuwara Eliya,LK",18.94,59,3.09,0.0,5.21,morning,1,2025-09-14T10:50:13.468181
"Nuwara Eliya,LK",18.94,59,3.09,0.0,3.38,morning,0,2025-09-14T10:50:15.724664
"Nuwara Eliya,LK",18.94,59,3.09,0.0,3.13,morning,0,2025-09-14T10:50:18.333926
"Nuwara Eliya,LK",18.94,59,3.09,0.0,3.66,morning,0,2025-09-14T10:50:20.733172
"Nuwara Eliya,LK",18.94,59,3.09,0.0,4.81,morning,0,2025-09-14T10:50:22.963865
"Nuwara Eliya,LK",18.94,59,3.09,0.0,5.5,morning,1,2025-09-14T10:50:25.231615
"Nuwara Eliya,LK",18.94,59,3.09,0.0,5.14,morning,1,2025-09-14T10:50:27.442662
"Nuwara Eliya,LK",18.94,59,3.09,0.0,3.83,morning,0,2025-09-14T10:50:29.968460
"Nuwara Eliya,LK",18.94,59,3.09,0.0,3.79,morning,0,2025-09-14T10:50:32.504354
"Nawalapitiya,LK",26.24,62,2.69,0.0,2.06,morning,0,2025-09-14T10:50:34.913146
"Nawalapitiya,LK",26.24,62,2.69,0.0,2.9,morning,0,2025-09-14T10:50:37.322365
"Nawalapitiya,LK",26.24,62,2.69,0.0,5.32,morning,1,2025-09-14T10:50:39.619007
"Nawalapitiya,LK",26.24,62,2.69,0.0,3.44,morning,0,2025-09-14T10:50:41.839169
"Nawalapitiya,LK",26.24,62,2.69,0.0,1.79,morning,0,2025-09-14T10:50:44.140278
"Nawalapitiya,LK",26.24,62,2.69,0.0,1.99,morning,0,2025-09-14T10:50:46.399758
"Nawalapitiya,LK",26.24,62,2.69,0.0,3.46,morning,0,2025-09-14T10:50:48.693499
"Nawalapitiya,LK",26.24,62,2.69,0.0,3.85,morning,0,2025-09-14T10:50:50.949743
"Nawalapitiya,LK",26.24,62,2.69,0.0,5.38,morning,1,2025-09-14T10:50:53.213585
"Nawalapitiya,LK",26.24,62,2.69,0.0,3.75,morning,0,2025-09-14T10:50:55.473215
"Hatton,LK",23.26,64,3.71,0.0,3.81,morning,0,2025-09-14T10:50:57.709356
"Hatton,LK",23.26,64,3.71,0.0,4.05,morning,0,2025-09-14T10:50:59.995160
"Hatton,LK",23.26,64,3.71,0.0,1.18,morning,0,2025-09-14T10:51:02.210236
"Hatton,LK",23.26,64,3.71,0.0,2.39,morning,0,2025-09-14T10:51:04.479043
"Hatton,LK",23.26,64,3.71,0.0,5.36,morning,1,2025-09-14T10:51:06.712950
"Hatton,LK",23.26,64,3.71,0.0,2.22,morning,0,2025-09-14T10:51:08.934741
"Hatton,LK",23.26,64,3.71,0.0,4.83,morning,0,2025-09-14T10:51:11.358015
"Hatton,LK",23.26,64,3.71,0.0,3.69,morning,0,2025-09-14T10:51:13.801261
"Hatton,LK",23.26,64,3.71,0.0,1.41,morning,0,2025-09-14T10:51:16.040673
"Hatton,LK",23.26,64,3.71,0.0,4.05,morning,0,2025-09-14T10:51:18.322935
"Colombo,LK",29.97,77,4.89,0.0,2.81,morning,0,2025-09-14T10:57:36.997631
"Colombo,LK",29.97,77,4.89,0.0,2.25,morning,0,2025-09-14T10:57:39.289132
"Colombo,LK",29.97,77,4.89,0.0,3.37,morning,0,2025-09-14T10:57:41.558296
"Colombo,LK",29.97,77,4.89,0.0,0.78,morning,0,2025-09-14T10:57:43.787494
"Colombo,LK",29.97,77,4.89,0.0,3.06,morning,0,2025-09-14T10:57:46.009511
"Colombo,LK",29.97,77,4.89,0.0,3.51,morning,0,2025-09-14T10:57:48.253425
"Colombo,LK",29.97,77,4.89,0.0,5.09,morning,1,2025-09-14T10:57:50.479935
"Colombo,LK",29.97,77,4.89,0.0,2.44,morning,0,2025-09-14T10:57:52.694129
"Colombo,LK",29.97,77,4.89,0.0,1.03,morning,0,2025-09-14T10:57:54.921996
"Colombo,LK",29.97,77,4.89,0.0,1.68,morning,0,2025-09-14T10:57:57.159996
"Malabe,LK",31.09,67,0.45,0.0,1.45,morning,0,2025-09-14T10:57:59.397842
"Malabe,LK",31.09,67,0.45,0.0,2.05,morning,0,2025-09-14T10:58:01.610978
"Malabe,LK",31.09,67,0.45,0.0,4.83,morning,0,2025-09-14T10:58:03.824629
"Malabe,LK",31.09,67,0.45,0.0,4.39,morning,0,2025-09-14T10:58:06.053185
